sub_id_2,Trial_recog,RT_recog,Resp_recog,Hit_recog,Confidence_recog,q1,q1_1,q2,block,repeat,tid,tloc,d_setsize,quad1,quad2,quad3,quad4,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
7,89,2287.64757839963,0,0,1,0,99999,33,4,1,1,33,9,62013328,94434165,21610109,43631649,0,0,41601409,0,0,0,0,0,20411919,10800319,10210009,0,0,10011919,0,0,41900409,21511509,0,0,0,0,0,0,0,0,21610109,0,0,0,0,0,-3130140,40501509,0,0
7,90,3071.50739734061,0,0,2,0,99999,33,4,1,0,6,9,57813787,94433447,30900409,21321728,0,0,0,0,22010619,-3191150,11610909,21001109,0,41111009,0,0,0,0,0,31412019,21910419,0,0,0,0,0,0,0,0,30900409,0,10510609,10811119,0,0,0,0,0,0,0
7,91,1030.01399501227,1,0,5,0,99999,33,4,0,0,4,31,178674994,272858811,208148012,187467492,0,31600619,20911109,-1050100,41600919,30601419,31710219,0,21200609,21700909,11011019,11000609,31800719,40311309,32011509,41901109,41611509,41510119,30600819,11511509,0,11711819,41400309,20501619,31110609,30901019,30410309,40601909,21001609,21410909,21210209,20610709,21911619,20410009,20310519,0
7,92,2580.82383754663,1,0,5,0,99999,33,4,0,1,14,19,63202418,105525315,145744804,156547674,0,22001209,0,0,41201209,0,0,0,0,0,10800909,41301219,10310819,-2190130,0,10310719,30611519,0,31411309,30900719,10610519,21310319,11301619,0,0,40210319,0,0,20001009,0,0,40711109,31810319,11601819,40711509,11711909
7,93,1314.57444280386,1,1,5,0,99999,33,4,1,1,3,0,0,0,0,0,0,0,-10201691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,94,1166.14465997554,0,1,2,0,99999,33,4,0,0,27,19,146347584,133137555,63333029,136256874,31811419,0,40511709,10900009,0,11712019,0,20911219,30501209,0,40601509,31112009,40211109,0,10511519,0,0,10701409,30700109,31601809,0,0,0,0,0,0,-1031111,30310309,0,0,31110719,12011519,0,21010609,21402009,20411709
7,95,1834.63860815391,1,0,4,0,99999,33,4,0,1,1,31,218075842,127658322,207626503,208159012,-1131160,21211309,41010409,21100409,30110119,31510609,30700409,20900409,20401009,0,11100409,12011219,11300619,10111009,20511919,41710219,10101809,10811119,41400109,21210219,21211509,41401419,31501519,10600209,0,40301519,0,22010819,0,10410509,41410619,41902019,21311519,30101409,20302009,20710109
7,96,1647.78009732254,1,1,5,0,99999,33,4,1,0,8,31,139875495,291660411,237925022,208737032,21401709,0,21210519,0,30900219,12010219,11001409,-2040001,41311419,21111519,22010719,41701819,42001609,40400409,30310309,31201109,41311009,21611909,40001819,11510509,31201019,30800119,11300409,41610909,0,41400219,30100019,40310819,30410419,40800919,41600919,11100309,21401319,0,11201209,11911119
7,97,1665.77471257187,0,1,3,0,99999,33,4,0,1,24,9,43322338,0,85252118,93424566,21610519,0,21711819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20810009,0,0,0,40201809,-4040181,0,0,20200119,30300619,0,0,0,11011519,0,31401519,0,20710909
7,98,3235.04420300014,1,1,4,0,99999,33,4,1,0,13,31,200347402,230066334,258768031,116547203,31611019,22000809,21510409,31910819,21302009,11900309,30000019,30112009,0,11800309,40201019,30110809,-3121041,41410109,21600009,0,41811619,40011419,41711519,31210219,21100019,31401609,10111409,21511509,20000919,41110219,40610609,21200809,20410519,20901619,11511419,10000109,0,22011309,10511419,0
7,99,2845.71624477394,0,1,2,0,99999,33,4,0,0,10,3,41711209,2171091,52311338,0,0,0,0,0,0,0,41711209,0,0,-2171091,0,0,0,0,0,0,0,0,0,0,0,0,31811119,20500219,0,0,0,0,0,0,0,0,0,0,0,0
7,100,1955.73423802853,1,1,3,0,99999,33,4,1,1,19,3,40611009,33210918,1201121,0,0,0,0,0,0,0,0,40611009,0,0,0,0,11610409,0,21600509,0,0,0,-1201121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,101,1368.2264520321,1,0,3,0,99999,33,4,0,0,18,31,179637442,169768703,166568783,259657102,11200219,20401519,21800519,11110819,31800919,20801809,21710819,40810819,0,31600119,41711319,10211519,10110009,22001819,10100709,31100019,11902019,-1031171,30611719,0,30811519,10610709,20501909,31510809,0,21311609,21210509,41600609,22010419,41712009,41410209,21400419,0,20301519,40811209,30410709
7,102,2456.02526841685,0,0,1,0,99999,33,4,1,0,12,3,41101418,44311840,0,0,21000209,0,0,0,0,0,20101209,0,0,0,41310709,-3001131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,103,1187.92652129196,0,1,1,0,99999,33,4,0,0,31,3,0,11911119,30200519,14121090,0,0,0,0,0,0,0,0,0,0,0,11911119,0,0,0,0,0,0,0,0,0,0,0,30200519,0,0,0,0,0,0,-3020071,11101019,0,0,0,0
7,104,1411.50183835998,0,1,1,0,99999,33,4,0,1,29,9,104236056,52231327,30101219,23112360,0,40900909,0,30911719,0,11611719,20811709,0,0,0,0,10511109,0,21410009,20310209,0,0,0,0,0,0,0,0,30101219,0,0,0,21001219,-2111141,0,0,0,0,0,0,0
